code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
bj920906,2026-05-15,-0.03448275862068961,0.0,0.0034361645,0.49937445,-0.047939444911690554,0.0,-0.000544849,0.4978647,-0.07148864592094206,0.0,-0.002459655,0.46024978,26.414285714285715,263,偏弱
sh688003,2026-05-08,-0.0071905495634307925,0.0,-0.0018040187,0.42796046,0.18,1.0,-0.00064123643,0.45508805,0.18,1.0,-0.0027644872,0.45968965,25.34285714285714,264,偏弱
sz002023,2026-05-06,0.008560311284047106,1.0,0.0048220693,0.5177998,0.06303501945525292,1.0,0.0047947224,0.5261066,0.03424124513618665,1.0,-0.0036074903,0.4632506,25.085714285714285,265,偏弱
bj920651,2026-05-15,-0.013409961685823646,0.0,0.0024784454,0.5134893,-0.022222222222222254,0.0,-0.00047247036,0.4892202,-0.06475095785440632,0.0,-0.003762958,0.4638198,25.07142857142857,266,偏弱
bj920950,2026-05-15,-0.024405506883604544,0.0,0.0033006363,0.5075161,-0.020650813516896127,0.0,-0.00210746,0.50874346,-0.037546933667083726,0.0,-0.007316715,0.48047996,24.900000000000002,267,偏弱
sz301112,2026-05-08,0.016406890894175685,1.0,0.0013567092,0.43922508,-0.00437517090511319,0.0,0.0010229409,0.47701672,0.029258955427946765,1.0,-0.0039496236,0.46623856,24.85714285714286,268,偏弱
bj920802,2026-05-15,-0.020791415157612403,0.0,0.00044525432,0.45603877,-0.014084507042253613,0.0,-0.0025617473,0.47563758,-0.07780013413816222,0.0,-0.004762989,0.46788806,24.300000000000004,269,偏弱
sh688368,2026-05-06,0.011087420042643625,1.0,0.0024589614,0.43964064,0.025098994821809217,1.0,0.0042382916,0.4930749,0.006640268047517273,1.0,-0.0015418471,0.44298628,23.514285714285712,270,偏弱
sz300026,2026-05-15,-0.0030120481927710108,0.0,-0.0005465496,0.48849368,-0.009036144578313143,0.0,-0.0044827512,0.48023793,-0.015060240963855498,0.0,-0.0070898077,0.47196242,23.242857142857144,271,偏弱
bj920060,2026-05-13,-0.05484247374562434,0.0,0.00020211563,0.42173907,-0.061260210035005924,0.0,-0.0010427475,0.45852658,-0.08051341890315056,0.0,-0.0042949943,0.45581084,22.771428571428572,272,偏弱
bj920454,2026-05-15,-0.02038043478260876,0.0,0.0033192516,0.50168,-0.026494565217391464,0.0,-0.0020612546,0.48934418,-0.05910326086956541,0.0,-0.0067363055,0.46951845,22.614285714285714,273,偏弱
sz300605,2026-05-14,-0.023942537909018125,0.0,0.001503087,0.52386636,0.02394253790901857,1.0,-0.0021637909,0.4795126,-0.03910614525139666,0.0,-0.0043250425,0.4553895,22.3,274,偏弱
