code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2024-05-22,1703.0,1709.96,1691.0,1697.71,-0.0042756598240468735,2028568.0,3443977767.0,2132659567038.0,2132659567038.0,0.001614847598045467,13649.174617025175,2024-08-09,2024-06-30,25.58175799712263,13.081851678985315,29.283550250209796,9.351932062465748,1579.2739138057707
sh600519,2024-05-23,1700.0,1706.38,1690.08,1692.01,-0.0033574638778118837,1888497.0,3199923320.0,2125499239578.0,2125499239578.0,0.0015033436613246735,13603.348006286566,2024-08-09,2024-06-30,25.495868168716367,13.037929834518229,29.185231788030627,9.320533288378268,1573.9715586869975
sh600519,2024-05-24,1693.0,1695.0,1677.0,1677.08,-0.008823824918292478,2021663.0,3401323915.0,2106744206424.0,2106744206424.0,0.0016093508522304369,13483.314445176491,2024-08-09,2024-06-30,25.270897091855744,12.922885424361459,28.92770641253326,9.238290534496501,1560.0831092267713
sh600519,2024-05-27,1678.0,1687.45,1668.01,1670.12,-0.0041500703603882805,2509791.0,4199001866.0,2098001069736.0,2098001069736.0,0.0019979266004127695,13427.357741537768,2024-08-09,2024-06-30,25.16602109085441,12.869254540591122,28.807654395556593,9.199950978768632,1553.608654555427
sh600519,2024-05-28,1670.4,1675.17,1663.0,1664.64,-0.0032812013508010107,2352087.0,3923020375.0,2091117105792.0,2091117105792.0,0.0018723858615259477,13383.299877178544,2024-08-09,2024-06-30,25.083446308456814,12.827027925208732,28.713130681040482,9.169764087189794,1548.5109517394835
sh600519,2024-05-29,1666.0,1680.0,1665.0,1674.0,0.005622837370242051,1965128.0,3289173345.0,2102875117200.0,2102875117200.0,0.0015643459971033224,13458.5519958651,2024-08-09,2024-06-30,25.224486447734467,12.899152217175734,28.874579945250485,9.221324179375548,1557.2179769871532
sh600519,2024-05-30,1675.0,1675.38,1649.0,1649.0,-0.014934289127837563,3220792.0,5333306808.0,2071470172200.0,2071470172200.0,0.002563921064023516,13257.558089116816,2024-08-09,2024-06-30,24.847776674022782,12.706512548460447,28.443358619903254,9.083610257939235,1533.962033483761
sh600519,2024-05-31,1650.5,1663.5,1648.45,1648.45,-0.00033353547604608735,2185665.0,3617654788.0,2070779263410.0,2070779263410.0,0.0017399051327744723,13253.136223168352,2024-08-09,2024-06-30,24.839489059001124,12.70227447574871,28.433871750745617,9.080580551667635,1533.4504027266862
sh600519,2024-06-03,1650.0,1650.92,1635.11,1639.39,-0.005496072067699975,3026105.0,4966041477.0,2059398111342.0,2059398111342.0,0.0024089398978409293,13180.296031362774,2024-08-09,2024-06-30,24.70296943700801,12.63246185980629,28.27759714243978,9.030673026539116,1525.0224488010567
sh600519,2024-06-04,1640.5,1656.0,1636.55,1653.2,0.00842386497416725,2084108.0,3432497303.0,2076746202960.0,2076746202960.0,0.001659060380459192,13291.325065450526,2024-08-09,2024-06-30,24.911063916006345,12.738876012804615,28.51580380256159,9.106746196740536,1537.8690319923307
sh600519,2024-06-05,1652.0,1658.68,1643.03,1644.0,-0.005564964916525583,1905557.0,3140824328.0,2065189183200.0,2065189183200.0,0.0015169243251341468,13217.35930776716,2024-08-09,2024-06-30,24.772434719280444,12.667984614717389,28.357114354833808,9.056067473651972,1529.3108447830823
sh600519,2024-06-06,1643.66,1651.99,1635.91,1639.81,-0.002548661800486629,2561005.0,4205700983.0,2059925714418.0,2059925714418.0,0.002038695657642451,13183.672728996145,2024-08-09,2024-06-30,24.709298161206366,12.635698206240706,28.284841660705613,9.032986620419246,1525.4131486519136
