code,statDate,pubDate,quality_score,predicted_future_quality_score,predicted_quality_trend,score,trend_score,rank,rating
sz002603,2025-03-31,2025-05-15,60.19613960054775,55.62470774335841,-4.5714318571893475,40.012106537530265,40.012106537530265,992,中性
sz002317,2025-03-31,2025-05-15,61.04310867047248,56.432311781084245,-4.610796889388235,39.95157384987893,39.95157384987893,993,偏弱
sh601369,2025-03-31,2025-05-15,50.427486125199515,45.78402876923327,-4.643457355966246,39.8910411622276,39.8910411622276,994,偏弱
sh688248,2025-03-31,2025-05-15,55.48263355792427,50.778090372457,-4.704543185467267,39.83050847457627,39.83050847457627,995,偏弱
sz002045,2025-03-31,2025-05-15,52.56463094758208,47.82422424522804,-4.740406702354045,39.76997578692494,39.76997578692494,996,偏弱
sz300185,2025-03-31,2025-05-15,49.05017030648418,44.268739142160875,-4.78143116432331,39.70944309927361,39.70944309927361,997,偏弱
sz000767,2025-03-31,2025-05-15,37.74604921792988,32.902648473030254,-4.843400744899625,39.648910411622275,39.648910411622275,998,偏弱
sz000719,2025-03-31,2025-05-15,54.76643363814376,49.92153364049987,-4.844899997643893,39.58837772397095,39.58837772397095,999,偏弱
sh600435,2025-03-31,2025-05-15,52.52919759482115,47.667100779388335,-4.86209681543281,39.52784503631961,39.52784503631961,1000,偏弱
sh600875,2025-03-31,2025-05-15,48.50946362337043,43.63811239396351,-4.871351229406921,39.46731234866828,39.46731234866828,1001,偏弱
sh600011,2025-03-31,2025-05-15,53.57322607540023,48.69845652563313,-4.8747695497671035,39.40677966101695,39.40677966101695,1002,偏弱
sh600459,2025-03-31,2025-05-15,47.5717658059738,42.68378244210849,-4.887983363865309,39.346246973365616,39.346246973365616,1003,偏弱
sz002434,2025-03-31,2025-05-15,52.0483468684201,47.15793138625456,-4.890415482165539,39.285714285714285,39.285714285714285,1004,偏弱
sh603833,2025-03-31,2025-05-15,58.24818213177287,53.34570655466845,-4.902475577104417,39.22518159806295,39.22518159806295,1005,偏弱
sz301217,2025-03-31,2025-05-15,52.802881574441024,47.891336797313166,-4.911544777127856,39.16464891041162,39.16464891041162,1006,偏弱
sz300182,2025-03-31,2025-05-15,57.49434379218541,52.56249911049204,-4.9318446816933665,39.10411622276029,39.10411622276029,1007,偏弱
